Sample	FastQC (raw)_mqc-generalstats-fastqc_raw-percent_duplicates	FastQC (raw)_mqc-generalstats-fastqc_raw-percent_gc	FastQC (raw)_mqc-generalstats-fastqc_raw-avg_sequence_length	FastQC (raw)_mqc-generalstats-fastqc_raw-median_sequence_length	FastQC (raw)_mqc-generalstats-fastqc_raw-percent_fails	FastQC (raw)_mqc-generalstats-fastqc_raw-total_sequences	FastP (Read preprocessing)_mqc-generalstats-fastp_read_preprocessing-pct_duplication	FastP (Read preprocessing)_mqc-generalstats-fastp_read_preprocessing-after_filtering_q30_rate	FastP (Read preprocessing)_mqc-generalstats-fastp_read_preprocessing-after_filtering_q30_bases	FastP (Read preprocessing)_mqc-generalstats-fastp_read_preprocessing-filtering_result_passed_filter_reads	FastP (Read preprocessing)_mqc-generalstats-fastp_read_preprocessing-after_filtering_gc_content	FastP (Read preprocessing)_mqc-generalstats-fastp_read_preprocessing-pct_surviving	FastP (Read preprocessing)_mqc-generalstats-fastp_read_preprocessing-pct_adapter	GATK4 MarkDuplicates: Mark Duplicates_mqc-generalstats-gatk4_markduplicates_mark_duplicates-PERCENT_DUPLICATION	Samtools Flagstat: stats_mqc-generalstats-samtools_flagstat_stats-error_rate	Samtools Flagstat: stats_mqc-generalstats-samtools_flagstat_stats-non_primary_alignments	Samtools Flagstat: stats_mqc-generalstats-samtools_flagstat_stats-reads_mapped	Samtools Flagstat: stats_mqc-generalstats-samtools_flagstat_stats-reads_mapped_percent	Samtools Flagstat: stats_mqc-generalstats-samtools_flagstat_stats-reads_properly_paired_percent	Samtools Flagstat: stats_mqc-generalstats-samtools_flagstat_stats-reads_MQ0_percent	Samtools Flagstat: stats_mqc-generalstats-samtools_flagstat_stats-raw_total_sequences	Mosdepth_mqc-generalstats-mosdepth-1_x_pc	Mosdepth_mqc-generalstats-mosdepth-5_x_pc	Mosdepth_mqc-generalstats-mosdepth-10_x_pc	Mosdepth_mqc-generalstats-mosdepth-30_x_pc	Mosdepth_mqc-generalstats-mosdepth-50_x_pc	Mosdepth_mqc-generalstats-mosdepth-median_coverage
P33410_1005-L003_1	0.8533661556689935	41.0	151.0	151	18.181818181818183	1998941.0																					
P33410_1005-L003_2	1.1605992719725151	41.0	151.0	151	18.181818181818183	1998941.0																					
P33410_1005.md															0.004238738	0.0	3949639.0	99.98119169234772	96.57688800728639	3.063804968734669	3950382.0	16.0	0	0	0	0	0
P33410_1006-L003							0.030927800000000002	0.94803	531214896.0	3947110.0	0.414672	98.76639283757173	26.309838079676513														
P33410_1006-L003.md														0.000398													
P33410_1006-L003_1	0.7792666786336753	42.0	151.0	151	18.181818181818183	1998205.0																					
P33410_1006-L003_2	1.0693589534129018	42.0	151.0	151	18.181818181818183	1998205.0																					
P33410_1006.md															0.004143346	0.0	3946381.0	99.98153079088245	96.65061272677985	3.2666938595580057	3947110.0	16.0	0	0	0	0	0
P33410_1008-L003							0.0316434	0.944989	527421020.0	3935340.0	0.415802	98.51871693899878	26.072083935201064														
P33410_1008-L003.md														0.000311													
P33410_1008-L003_1	0.8702462748295261	42.0	151.0	151	18.181818181818183	1997255.0																					
P33410_1008-L003_2	1.3086043217716252	42.0	151.0	151	18.181818181818183	1997255.0																					
P33410_1008.md															0.004195402	0.0	3934729.0	99.98447402257491	96.70427459889108	3.1071267031565255	3935340.0	16.0	0	0	0	0	0
P33410_1009-L003							0.0333001	0.947469	531808888.0	3937620.0	0.412676	98.58877752139217	24.837856135627984														
P33410_1009-L003.md														0.000374													
P33410_1009-L003_1	0.8887003143859573	41.0	151.0	151	18.181818181818183	1996992.0																					
P33410_1009-L003_2	1.2443059172629063	42.0	151.0	151	18.181818181818183	1996992.0																					
P33410_1009.md															0.004033036	0.0	3937100.0	99.9867940532606	96.78739949512651	2.8651317293187253	3937620.0	17.0	0	0	0	0	0
P33410_1010-L003							0.032665599999999996	0.945804	531099698.0	3941946.0	0.418756	98.59572946081754	24.766576040059128														
P33410_1010-L003.md														0.000351													
P33410_1010-L003_1	0.8858685203474437	42.0	151.0	151	18.181818181818183	1999045.0																					
P33410_1010-L003_2	1.2802913607355322	42.0	151.0	151	18.181818181818183	1999045.0																					
P33410_1010.md															0.004153529	0.0	3941275.0	99.98297795048435	96.47869351837899	3.076120271561305	3941946.0	16.0	0	0	0	0	0
P33410_1011-L003							0.0585631	0.948777	531314369.0	3950436.0	0.414861	98.78307680074177	26.307155956512236														
P33410_1011-L003.md														0.000615													
P33410_1011-L003_1	0.9855465937343695	42.0	151.0	151	18.181818181818183	1999551.0																					
P33410_1011-L003_2	1.2625700192479883	42.0	151.0	151	18.181818181818183	1999551.0																					
P33410_1011.md															0.004147369	0.0	3949644.0	99.97995158002813	96.46970612863997	3.3763868089496953	3950436.0	15.0	0	0	0	0	0
P33410_1012-L003							0.028647299999999997	0.946129	533937731.0	3951204.0	0.41691	98.77076616259764	24.282180333958443														
P33410_1012-L003.md														0.000584													
P33410_1012-L003_1	0.6785264130414674	42.0	151.0	151	18.181818181818183	2000189.0																					
P33410_1012-L003_2	0.9928383777078551	42.0	151.0	151	18.181818181818183	2000189.0																					
P33410_1012.md															0.00418651	0.0	3950605.0	99.98484006394001	96.90701872138214	3.1398783763126383	3951204.0	18.0	0	0	0	0	0
P33410_1013-L003							0.055915999999999993	0.94975	522147493.0	3951030.0	0.410765	98.71578016355065	26.536004377340767														
P33410_1013-L003.md														0.000681													
P33410_1013-L003_1	0.5949813736932725	41.0	151.0	151	18.181818181818183	2001215.0																					
P33410_1013-L003_2	0.8274246453780449	42.0	151.0	151	18.181818181818183	2001215.0																					
P33410_1013.md															0.004158516	0.0	3950071.0	99.97572784818136	95.98884341551444	3.0276155837844816	3951030.0	17.0	0	0	0	0	0
P33410_1014-L003							0.0643397	0.949354	522142796.0	3952386.0	0.40987	98.71710271620357	26.73970652513269														
P33410_1014-L003.md														0.000725													
P33410_1014-L003_1	0.6416738454228152	42.0	151.0	151	18.181818181818183	2001875.0																					
P33410_1014-L003_2	0.8342085549917897	42.0	151.0	151	18.181818181818183	2001875.0																					
P33410_1014.md															0.00418262	0.0	3951431.0	99.97583738025587	95.96613286252912	3.0836563028003843	3952386.0	17.0	0	0	0	0	0
P33410_1015-L003							0.05286130000000001	0.949561	518219493.0	3952078.0	0.411848	98.72972920308794	28.787616858268176														
P33410_1015-L003.md														0.000624													
P33410_1015-L003_1	0.6116497725073202	42.0	151.0	151	18.181818181818183	2001463.0																					
P33410_1015-L003_2	0.8307051369636724	42.0	151.0	151	18.181818181818183	2001463.0																					
P33410_1015.md															0.004157532	0.0	3951069.0	99.97446912738059	96.07178805681467	3.109984165292284	3952078.0	17.0	0	0	0	0	0
P33410_1016-L003							0.0580228	0.95046	529913519.0	3946442.0	0.408956	98.61479965895995	22.875196532826106														
P33410_1016-L003.md														0.000765													
P33410_1016-L003_1	0.5978240735039861	41.0	151.0	151	18.181818181818183	2000938.0																					
P33410_1016-L003_2	0.8803971944694666	41.0	151.0	151	18.181818181818183	2000938.0																					
P33410_1016.md															0.004119407	0.0	3945270.0	99.97030236349603	95.55726398614244	2.8709151179720873	3946442.0	18.0	0	0	0	0	0
P33410_1017-L003							0.061193	0.949922	519572229.0	3949302.0	0.410669	98.64061694500725	28.114647148857262														
P33410_1017-L003.md														0.000655													
P33410_1017-L003_1	0.6953992256267583	42.0	151.0	151	18.181818181818183	2001864.0																					
P33410_1017-L003_2	0.9383867824320475	42.0	151.0	151	18.181818181818183	2001864.0																					
P33410_1017.md															0.004172843	0.0	3948099.0	99.96953892105492	95.87861348663638	3.2134286008008504	3949302.0	17.0	0	0	0	0	0
P33410_1018-L003							0.0556543	0.951391	524024234.0	3954502.0	0.410792	98.78149977943099	27.20547790537864														
P33410_1018-L003.md														0.000633													
P33410_1018-L003_1	0.6776771372791472	42.0	151.0	151	18.181818181818183	2001641.0																					
P33410_1018-L003_2	0.8318419454520836	42.0	151.0	151	18.181818181818183	2001641.0																					
P33410_1018.md															0.004069809	0.0	3953667.0	99.97888482544704	95.95079228686697	3.0705762697806196	3954502.0	17.0	0	0	0	0	0
P33410_1019-L003							0.050748999999999996	0.949765	520562292.0	3953696.0	0.411758	98.74316312106333	28.659022682204384														
P33410_1019-L003.md														0.000618													
P33410_1019-L003_1	0.6597252579594794	42.0	151.0	151	18.181818181818183	2002010.0																					
P33410_1019-L003_2	0.8465150478471912	42.0	151.0	151	18.181818181818183	2002010.0																					
P33410_1019.md															0.004295171	0.0	3952655.0	99.97367020630823	95.86720880917501	3.6654563223879633	3953696.0	17.0	0	0	0	0	0
P33410_1020-L003							0.0659839	0.952559	528355848.0	3953396.0	0.406395	98.73591724296394	24.46489893881384														
P33410_1020-L003.md														0.000876													
P33410_1020-L003_1	0.7269129704464063	41.0	151.0	151	18.181818181818183	2002005.0																					
P33410_1020-L003_2	0.9323339368791039	41.0	151.0	151	18.181818181818183	2002005.0																					
P33410_1020.md															0.00409531	0.0	3951921.0	99.96269030474053	95.53401683008734	2.7286414009626156	3953396.0	17.0	0	0	0	0	0
P33410_1021-L003							0.049621500000000006	0.95025	520953450.0	3950406.0	0.409161	98.70349419433245	27.583167261991616														
P33410_1021-L003.md														0.000624													
P33410_1021-L003_1	0.6854372922618808	42.0	151.0	151	18.181818181818183	2001148.0																					
P33410_1021-L003_2	0.8976473839676231	42.0	151.0	151	18.181818181818183	2001148.0																					
P33410_1021.md															0.004213925	0.0	3949380.0	99.97402798598422	95.87060165461475	3.2320728552963924	3950406.0	17.0	0	0	0	0	0
P33410_1022-L003							0.0537578	0.949973	523475800.0	3951804.0	0.413945	98.71755735869473	26.867270758818947														
P33410_1022-L003.md														0.000671													
P33410_1022-L003_1	0.568417606169163	42.0	151.0	151	18.181818181818183	2001571.0																					
P33410_1022-L003_2	0.7878138895647879	42.0	151.0	151	18.181818181818183	2001571.0																					
P33410_1022.md															0.004092556	0.0	3950820.0	99.97509997965486	95.96720890003654	2.9931899456551996	3951804.0	17.0	0	0	0	0	0
P33410_1024-L003							0.089078	0.951003	524678491.0	3954260.0	0.41136	98.77668843574392	27.66239878178432														
P33410_1024-L003.md														0.000671													
P33410_1024-L003_1	0.5086857023412676	41.0	151.0	151	18.181818181818183	2001616.0																					
P33410_1024-L003_2	0.7329595621127964	42.0	151.0	151	18.181818181818183	2001616.0																					
P33410_1024.md															0.003909283	0.0	3953521.0	99.98131129465438	96.52941384734439	2.594821787135899	3954260.0	18.0	0	0	0	0	0
